paperID,reference,ref,intervention_study,comments_intervention_selection,comments,peer_reviewed,sampleID,country,design,online,pre_test,details_pretest,recycled_news,recycled_news_reference,news_selection,selection_fake_news,selection_true_news,news_family,newsID,n_news,n_news_pool,share_true_news,news_format,news_source,accuracy_measure,accuracy_measure_detailed,symetry,perfect_symetry,accuracy_scale,condition,treatment_intention,intervention,intervention_detail,experimentID,correlates,correlates_detail,n_subj,mean_accuracy_fake,sd_accuracy_fake,mean_accuracy_true,sd_accuracy_true,values_from,panel,unique_sample_id,unique_news_id,accuracy_scale_numeric,n_observations,country_grouped,political_concordance,news_family_grouped,news_format_grouped,accuracy_scale_grouped,selection_fake_news_grouped,observation_id,country_mapcompatible,continent,geometry,error_true,error_fake
1,"Altay, S., de Araujo, E., & Mercier, H. (2022). “If This account is True, It is Most Enormously Wonderful”: Interestingness-If-True and the Sharing of True and False News. Digital Journalism, 10(3), 373–394. https://doi.org/10.1080/21670811.2021.1941163",Altay_2022,NA,NA,"data correspond to experiment 1
did not entirely rely on the news of Pennycook et al. (2020) because some of them were outdated.",yes,1,United States,within,yes,no,NA,recycled,"Pennycook, G., McPhetres, J., Zhang, Y., Lu, J. G., & Rand, D. G. (2020). Fighting COVID-19 Misinformation on Social Media: Experimental Evidence for a Scalable Accuracy-Nudge Intervention. 11.",researchers,fact_checking,mainstream,covid,1,10,NA,0.5,title_picture_pitch,FALSE,accuracy,"we measured how accurate participants deemed the headlines using
the same accuracy question as Pennycook and Rand (2018): “To the best of your knowledge,
how accurate is the claim in the above headline?” (1[Not at all accurate], 2[Not very accurate],
3[Somewhat accurate], 4[Very accurate])",1,FALSE,4,control,NA,NA,NA,NA,NA,NA,299,1.99,0.89,2.71,0.88,paper,no,Altay_2022_1,Altay_2022_1,4,2990,US,NA,covid,headline_picture_lede,4,fact check sites,1,United States of America,North America,"list(list(c(-122.84, -120, -117.03121, -116.04818, -113, -110.05, -107.05, -104.04826, -100.65, -97.2287200000048, -95.159069509172, -95.15609, -94.81758, -94.64, -94.32914, -93.63087, -92.61, -91.64, -90.83, -89.6, -89.2729174466367, -88.3781141832867, -87.4397926233003, -86.4619908312283, -85.6523632474034, -84.8760798815149, -84.7792382473999, -84.5437487454458, -84.6049, -84.3367, -84.1421195136734, -84.0918512641615, -83.8907653470057, -83.6161309475906, -83.4695507473947, -83.5928507148431, 
-82.5509246487582, -82.3377631254311, -82.137642381504, -82.43, -82.9, -83.12, -83.1419996813126, -83.029810146807, -82.6900892809202, -82.4392777167916, -81.2777465481672, -80.2474476793479, -78.9393621487438, -78.92, -79.01, -79.1716735501119, -78.7202799140424, -77.7378850979577, -76.8200341458056, -76.5, -76.375, -75.31821, -74.867, -73.34783, -71.50506, -71.405, -71.08482, -70.66, -70.305, -69.99997, -69.237216, -68.905, -68.23444, -67.79046, -67.79134, -67.13741, -66.96466, -68.03252, -69.06, 
-70.11617, -70.645475633411, -70.81489, -70.825, -70.495, -70.08, -70.185, -69.88497, -69.96503, -70.64, -71.12039, -71.8599999999999, -72.295, -72.87643, -73.71, -72.24126, -71.9449999999999, -73.345, -73.982, -73.952325, -74.25671, -73.96244, -74.17838, -74.90604, -74.98041, -75.20002, -75.52805, -75.32, -75.0718347647899, -75.05673, -75.37747, -75.94023, -76.03127, -75.7220499999999, -76.23287, -76.35, -76.542725, -76.32933, -76.9899979316135, -76.30162, -76.25874, -75.9718, -75.8680399999999, 
-75.72749, -76.36318, -77.3976349999999, -78.05496, -78.5543499999999, -79.06067, -79.20357, -80.301325, -80.86498, -81.33629, -81.49042, -81.31371, -80.98, -80.5355849999999, -80.5299999999999, -80.0565392849776, -80.088015, -80.1315599999999, -80.38103, -80.68, -81.17213, -81.33, -81.7099999999999, -82.24, -82.70515, -82.85526, -82.65, -82.93, -83.70959, -84.1, -85.10882, -85.28784, -85.7731, -86.3999999999999, -87.5303599999999, -88.41782, -89.1804899999999, -89.5938311784198, -89.413735, -89.43, 
-89.21767, -89.40823, -89.77928, -90.15463, -90.8802249999999, -91.6267849999999, -92.49906, -93.22637, -93.84842, -94.69, -95.60026, -96.59404, -97.1399999999999, -97.37, -97.3799999999999, -97.33, -97.1399999999999, -97.5299999999999, -98.24, -99.0199999999999, -99.3, -99.5199999999999, -100.11, -100.45584, -100.9576, -101.6624, -102.48, -103.11, -103.94, -104.45697, -104.70575, -105.03737, -105.63159, -106.1429, -106.50759, -108.24, -108.24194, -109.035, -111.02361, -113.30498, -114.815, -114.72139, 
-115.99135, -117.12776, -117.295937691274, -117.944, -118.410602275898, -118.5198948228, -119.081, -119.438840642017, -120.36778, -120.62286, -120.74433, -121.71457, -122.54747, -122.51201, -122.95319, -123.7272, -123.86517, -124.39807, -124.17886, -124.2137, -124.53284, -124.14214, -124.020535, -123.89893, -124.079635, -124.39567, -124.687210083008, -124.566101074219, -123.12, -122.58736, -122.34, -122.5, -122.84, 49.0000000000001, 49.0000000000001, 49, 49, 49, 49, 49, 48.9998600000001, 49.0000000000001, 
49.0007, 49, 49.38425, 49.38905, 48.84, 48.67074, 48.60926, 48.4499999999999, 48.14, 48.27, 48.0100000000001, 48.0198082545828, 48.3029175888937, 47.94, 47.553338019392, 47.2202188177305, 46.9000833196824, 46.637101955749, 46.5386841904491, 46.4396, 46.40877, 46.5122258571157, 46.2754186061383, 46.116926988299, 46.116926988299, 45.9946863877125, 45.8168936224125, 45.3475165879054, 44.4400000000001, 43.57108755144, 42.98, 42.43, 42.08, 41.9756810572929, 41.832795722006, 41.6751050888673, 41.6751050888673, 
42.2090259873068, 42.3661998561225, 42.863611355148, 42.965, 43.27, 43.4663394231843, 43.6250894231849, 43.6290555893633, 43.6287842880938, 44.0184588937586, 44.09631, 44.81645, 45.0004800000001, 45.00738, 45.0082, 45.255, 45.3052400000001, 45.46, 45.915, 46.69307, 47.447781, 47.1850000000001, 47.35486, 47.06636, 45.70281, 45.13753, 44.8097000000001, 44.3252, 43.9800000000001, 43.6840500000001, 43.090238348964, 42.8652999999999, 42.335, 41.805, 41.78, 42.1450000000001, 41.9228300000001, 41.6371700000001, 
41.475, 41.4944500000001, 41.32, 41.27, 41.22065, 40.9311023516545, 41.1194800000001, 40.9300000000001, 40.63, 40.6279999999999, 40.75075, 40.47351, 40.42763, 39.70926, 38.93954, 39.1964, 39.2484500000001, 39.4985000000001, 38.96, 38.7820322301793, 38.4041200000001, 38.01551, 37.2168900000001, 37.2566, 37.9370500000001, 38.319215, 39.15, 38.7176150000001, 38.08326, 38.2399917669134, 37.9179449999999, 36.9664000000001, 36.89726, 36.55125, 35.5507400000001, 34.8085400000001, 34.51201, 33.92547, 33.8613300000001, 
33.49395, 33.1583900000001, 32.5093550000001, 32.0333000000001, 31.44049, 30.7299900000001, 30.0355200000001, 29.1800000000001, 28.47213, 28.0400000000001, 26.8800000000001, 26.205765, 25.8167750000001, 25.20616, 25.08, 25.2012600000001, 25.64, 25.87, 26.7300000000001, 27.4950400000001, 27.88624, 28.5500000000001, 29.1000000000001, 29.93656, 30.0900000000001, 29.63615, 29.6861200000001, 30.1526100000001, 30.4000000000001, 30.27433, 30.3849, 30.31598, 30.1599940048368, 29.89419, 29.48864, 29.29108, 
29.15961, 29.3071400000001, 29.1174300000001, 29.1485350000001, 29.6770000000001, 29.5523, 29.7837500000001, 29.7136300000001, 29.4800000000001, 28.7386300000001, 28.3074800000001, 27.83, 27.3800000000001, 26.6900000000001, 26.2100000000001, 25.87, 25.8400000000001, 26.0600000000001, 26.3700000000001, 26.84, 27.54, 28.1100000000001, 28.6961200000001, 29.3807100000001, 29.7793000000001, 29.76, 28.97, 29.27, 29.57196, 30.12173, 30.64402, 31.0838300000001, 31.39995, 31.75452, 31.7548537181664, 31.3422200000001, 
31.3419400000001, 31.33472, 32.0391400000001, 32.52528, 32.7208299999999, 32.6123900000001, 32.53534, 33.0462246152039, 33.6212364312014, 33.7409092231244, 34.0277815775758, 34.0779999999999, 34.3484771782843, 34.4471100000001, 34.60855, 35.1568600000001, 36.1615299999999, 37.5517600000001, 37.7833900000001, 38.1137100000001, 38.9516600000001, 39.7669900000001, 40.3132, 41.1420200000001, 41.9996400000001, 42.7659900000001, 43.70838, 44.615895, 45.5234100000001, 46.86475, 47.7201700000001, 48.1844329833986, 
48.3797149658204, 48.04, 47.0960000000001, 47.36, 48.1800000000001, 49.0000000000001)), list(c(-155.40214, -155.22452, -155.06226, -154.80741, -154.83147, -155.22217, -155.54211, -155.68817, -155.93665, -155.90806, -156.07347, -156.02368, -155.85008, -155.91907, -155.86108, -155.78505, -155.40214, 20.07975, 19.99302, 19.8591, 19.50871, 19.45328, 19.23972, 19.08348, 18.91619, 19.05939, 19.33888, 19.70294, 19.81422, 19.97729, 20.17395, 20.26721, 20.2487, 20.07975)), list(c(-155.99566, -156.07926, -156.41445, 
-156.58673, -156.70167, -156.71055, -156.61258, -156.25711, -155.99566, 20.76404, 20.64397, 20.57241, 20.783, 20.8643, 20.92676, 21.01249, 20.91745, 20.76404)), list(c(-156.75824, -156.78933, -157.32521, -157.25027, -156.75824, 21.17684, 21.06873, 21.09777, 21.21958, 21.17684)), list(c(-158.0252, -157.94161, -157.65283, -157.70703, -157.7786, -158.12667, -158.2538, -158.29265, -158.0252, 21.71696, 21.65272, 21.32217, 21.26442, 21.27729, 21.31244, 21.53919, 21.57912, 21.71696)), list(c(-159.36569, 
-159.34512, -159.46372, -159.80051, -159.74877, -159.5962, -159.36569, 22.21494, 21.982, 21.88299, 22.06533, 22.1382, 22.23618, 22.21494)), list(c(-166.467792121425, -165.674429694664, -165.579164191734, -166.192770148767, -166.848337368822, -167.45527706609, -166.467792121425, 60.3841698268978, 60.2936068793063, 59.9099868841875, 59.754440822989, 59.941406155021, 60.2130691595794, 60.3841698268978)), list(c(-153.228729417921, -152.564790615835, -152.141147223906, -153.006314053337, -154.005090298458, 
-154.51640275777, -154.670992804971, -153.762779507442, -153.228729417921, 57.9689684108725, 57.901427313867, 57.591058661522, 57.1158421901659, 56.7346768255811, 56.9927489284467, 57.4611957871725, 57.8165746120437, 57.9689684108725)), list(c(-140.985987610376, -140.986, -140.9925, -140.99778, -140.013, -139.039, -138.34089, -137.4525, -136.47972, -135.47583, -134.945, -134.27111, -133.35556, -132.73042, -131.70781, -130.00778, -129.98, -130.53611, -130.536108952737, -130.536110189467, -131.085818237972, 
-131.967211467142, -132.25001074286, -133.539181084356, -134.078062920296, -135.038211032279, -136.628062309955, -137.800006279686, -139.867787041413, -140.825273817133, -142.574443535564, -143.95888099488, -145.925556816828, -147.114373949147, -148.224306200128, -148.018065558851, -148.570822516861, -149.727857835876, -150.608243374616, -151.716392788683, -151.859433153267, -151.409719001247, -150.346941494733, -150.621110806257, -151.895839199817, -152.578329841096, -154.019172126258, -153.287511359653, 
-154.232492438758, -155.30749142151, -156.308334723923, -156.556097378546, -158.117216559868, -158.433321296197, -159.603327399717, -160.289719611634, -161.223047655258, -162.237766079741, -163.069446581046, -164.785569221027, -164.94222632552, -163.848339606766, -162.870001390616, -161.804174974596, -160.563604702781, -160.070559862284, -158.68444291892, -158.461097378554, -157.722770352184, -157.550274421194, -157.041674974577, -158.194731208306, -158.517217984023, -159.058606126929, -159.711667040017, 
-159.9812888255, -160.355271165996, -161.355003425115, -161.968893602526, -162.054986538725, -161.874170702135, -162.518059048492, -163.81834143782, -164.662217577147, -165.346387702475, -165.350831875652, -166.121379157556, -165.734451870771, -164.919178636718, -164.562507901039, -163.753332485997, -163.067224494458, -162.260555386382, -161.534449836249, -160.772506680321, -160.958335130843, -161.518068407212, -160.777777676415, -161.391926235988, -162.453050096669, -162.757786017894, -163.546394212884, 
-164.960829841145, -166.425288255864, -166.845004238939, -168.110560065767, -166.705271166022, -164.474709642575, -163.652511766596, -163.788601651036, -161.67777442121, -162.48971452538, -163.719716966791, -164.430991380857, -165.390286831707, -166.764440680996, -166.204707404627, -164.430810513343, -163.168613654614, -162.930566169262, -161.908897264636, -160.934796515934, -159.039175788387, -158.119722866834, -156.580824551398, -155.067790290324, -154.344165208941, -153.900006273393, -152.210006069935, 
-152.270002407826, -150.739992438744, -149.720003018167, -147.613361579357, -145.689989800225, -144.920010959076, -143.589446180425, -142.072510348713, -140.985987521561, -140.985987610376, 69.7119983995264, 69.712, 66.00003, 60.30639, 60.27682, 60, 59.56211, 58.905, 59.46389, 59.78778, 59.2705600000001, 58.86111, 58.41028, 57.69289, 56.55212, 55.9158300000001, 55.285, 54.80278, 54.8027544767992, 54.8027534043494, 55.178906155002, 55.497775580459, 56.3699962428974, 57.1788874375621, 58.1230675319669, 
58.1877147487639, 58.2122093776704, 58.4999954291038, 59.5377615423891, 59.727517401765, 60.084446519605, 59.9991804063234, 60.4586097276143, 60.8846560736446, 60.6729894069771, 59.9783289658936, 59.9141726752033, 59.7056582709055, 59.3682111680395, 59.1558210313199, 59.7449840358796, 60.7258027207794, 61.0335875515099, 61.2844249538544, 60.7271979844513, 60.0616572129642, 59.3502794460343, 58.8647276882198, 58.1463736029305, 57.7277945013663, 57.4227743597636, 56.9799848496706, 56.4636080999942, 
55.9941535508385, 55.5666861029201, 55.6435806341706, 55.3647346055235, 55.0241869167201, 54.6897370469271, 54.4041730820821, 54.5722248398953, 55.0394314642461, 55.3480431178932, 55.8949864772704, 56.008054511125, 56.4180553249287, 57.0166751165979, 57.2169212917289, 57.5700005153631, 58.3283263210302, 58.9188845892617, 58.6158023138698, 58.7877814805373, 58.4241861029316, 58.9313902858763, 58.5725491400416, 59.0711233587936, 58.6708377142608, 58.6716645371774, 59.2669253607475, 59.6336213242906, 
59.9897236192139, 59.7980557318434, 60.2674844427826, 60.5074956325624, 61.0738951686975, 61.5000190293762, 62.0749968532718, 62.6330764838079, 63.146378485763, 63.2194489610238, 63.059458726648, 63.5419357367412, 63.4558169623268, 63.7661081000232, 64.2227985704027, 64.4027875840753, 64.7886038275664, 64.7772350124623, 64.5594446885682, 64.3386054551688, 64.5591604681905, 64.4469450954688, 64.6866720648707, 65.0888955756145, 65.6699970567367, 66.0883177761394, 66.5766600612975, 66.5766600612975, 
66.0772073431967, 66.1161196967124, 66.7355650905951, 67.1163945583701, 67.6163382025778, 68.0427721218502, 68.3588768581797, 68.8830309109161, 68.9155353868277, 69.3711148139129, 69.8580618353993, 70.3333299831876, 70.4476899278496, 70.8916421576689, 70.824721177851, 71.3577635769417, 71.1477763943237, 70.6964085964702, 70.8899885118357, 70.8299921739448, 70.6000062120298, 70.4300165880057, 70.5300104844904, 70.2140349392418, 70.1200096706867, 69.9899917670405, 70.1525141465983, 69.8519381781726, 
69.7119983995264, 69.7119983995264)), list(c(-171.731656867539, -171.114433560245, -170.491112433941, -169.682505459654, -168.689439460301, -168.771940884455, -169.529439867205, -170.290556200216, -170.671385667991, -171.553063117539, -171.791110602891, -171.731656867539, 63.7825153672759, 63.592191067145, 63.6949754909735, 63.4311156276912, 63.2975062120006, 63.1885981309454, 62.9769314642779, 63.1944375677944, 63.3758218451389, 63.3177892116751, 63.4058458523005, 63.7825153672759)))",1.29,0.99
